term,label
http://purl.obolibrary.org/obo/DHBA_266441237,layer V of area 6/32
http://purl.obolibrary.org/obo/DHBA_12462,superior olivary complex
http://purl.obolibrary.org/obo/DMBA_17193,r4 part of ventral lateral lemniscal nucleus
http://purl.obolibrary.org/obo/MBA_607344854,"Interpeduncular nucleus, dorsomedial"
http://purl.obolibrary.org/obo/DMBA_16447,subethmoid nucleus
http://purl.obolibrary.org/obo/DMBA_112892321,superficial stratum of isF
http://purl.obolibrary.org/obo/MBA_20,"Entorhinal area, lateral part, layer 2"
http://purl.obolibrary.org/obo/DHBA_12650,interfascicular hypoglossal nucleus
http://purl.obolibrary.org/obo/MBA_546,"Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus"
http://purl.obolibrary.org/obo/DMBA_111220886,ventricular zone of r9B
http://purl.obolibrary.org/obo/DMBA_17203,intermediate stratum of r4BI
http://purl.obolibrary.org/obo/DHBA_10556,rostral migratory stream
http://purl.obolibrary.org/obo/HBA_265504748,"lateral nucleus, right, dorsal division"
http://purl.obolibrary.org/obo/DHBA_11080,layer VI of area 22pr
http://purl.obolibrary.org/obo/DMBA_16212,alar part of peduncular hypothalamus
http://purl.obolibrary.org/obo/DHBA_266441587,angular bundle
http://purl.obolibrary.org/obo/DMBA_17388,superficial stratum of r7BL
http://purl.obolibrary.org/obo/HBA_265504476,anterior amygdaloid area
http://purl.obolibrary.org/obo/MBA_311,"Basolateral amygdalar nucleus, posterior part"
http://purl.obolibrary.org/obo/DMBA_15979,lateropallial prepiriform area
http://purl.obolibrary.org/obo/HBA_4260,"subiculum, right"
http://purl.obolibrary.org/obo/MBA_896,thalamus related
http://purl.obolibrary.org/obo/DMBA_17553,r10 part of nucleus gracilis
http://purl.obolibrary.org/obo/DHBA_12386,"paravermis, posterior lobe portion"
http://purl.obolibrary.org/obo/DMBA_16834,lobule 5 of cerebellar vermis
http://purl.obolibrary.org/obo/PBA_10020,layer III of caudal orbitofrontal cortex
http://purl.obolibrary.org/obo/DHBA_10639,superior frontal sulcus
http://purl.obolibrary.org/obo/DMBA_16562,periventricular stratum of JcPL
http://purl.obolibrary.org/obo/HBA_9328,facial nerve
http://purl.obolibrary.org/obo/DHBA_13069,subventricular nucleus
http://purl.obolibrary.org/obo/PBA_128012226,granular layer anlage of dentate gyrus (cortex)
http://purl.obolibrary.org/obo/HBA_9250,"fornix, left"
http://purl.obolibrary.org/obo/MBA_661,Facial motor nucleus
http://purl.obolibrary.org/obo/DMBA_17594,r10 part of the inferior olive
http://purl.obolibrary.org/obo/DHBA_12822,stria medulares of the fourth ventricle
http://purl.obolibrary.org/obo/MBA_1091,Lobules IV-V
http://purl.obolibrary.org/obo/DHBA_10804,layer V of area M1lm
http://purl.obolibrary.org/obo/DHBA_12775,corticoreticular tract
http://purl.obolibrary.org/obo/MBA_10720,"Lobules IV-V, granular layer"
http://purl.obolibrary.org/obo/HBA_4149,"inferior temporal gyrus, left, bank of the its"
http://purl.obolibrary.org/obo/DMBA_17608,r11 part of solitary complex
http://purl.obolibrary.org/obo/DHBA_11335,layer I of piriform cortex
http://purl.obolibrary.org/obo/MBA_974,"Primary somatosensory area, mouth, layer 5"
http://purl.obolibrary.org/obo/MBA_10673,"Simple lobule, Purkinje layer"
http://purl.obolibrary.org/obo/MBA_1029,Posterior limiting nucleus of the thalamus
http://purl.obolibrary.org/obo/DHBA_11063,layer I of area 22r
http://purl.obolibrary.org/obo/HBA_265504836,"dorsal nucelus of medial geniculate complex, right"
http://purl.obolibrary.org/obo/DHBA_10597,anterior horn of lateral ventricle
http://purl.obolibrary.org/obo/DMBA_16300,submammillothalamic nucleus
http://purl.obolibrary.org/obo/DMBA_16253,intermediate stratum of PHyB-D
http://purl.obolibrary.org/obo/DHBA_146034982,basal interstitial nucleus
http://purl.obolibrary.org/obo/DMBA_16001,dorsal pallium/isocortex
http://purl.obolibrary.org/obo/DHBA_12151,lingual gyrus
http://purl.obolibrary.org/obo/DMBA_16518,superficial zone of PCom
http://purl.obolibrary.org/obo/MBA_100,Interpeduncular nucleus
http://purl.obolibrary.org/obo/DMBA_16922,ventricular zone of CbH
http://purl.obolibrary.org/obo/DMBA_16875,isthmic part of the intermediate lateral lemniscal nucleus
http://purl.obolibrary.org/obo/DMBA_16066,layer 3 of InsCx
http://purl.obolibrary.org/obo/PBA_10061,stratum radiatum of CA1
http://purl.obolibrary.org/obo/DMBA_17431,liminal part of the r8 alar plate
http://purl.obolibrary.org/obo/MBA_141,Periventricular region
http://purl.obolibrary.org/obo/DHBA_11019,layer V of area 7pc
http://purl.obolibrary.org/obo/DHBA_12863,motor root of facial nerve
http://purl.obolibrary.org/obo/DHBA_11423,caudal part of entorhinal cortex
http://purl.obolibrary.org/obo/DHBA_10845,layer I of area 9m
http://purl.obolibrary.org/obo/DMBA_17649,r11 part of nucleus raphe pallidus
http://purl.obolibrary.org/obo/MBA_484682516,"corpus callosum, body"
http://purl.obolibrary.org/obo/DHBA_11376,layer IIIa of olfactory entorhinal cortex
http://purl.obolibrary.org/obo/HBA_9372,intraparietal sulcus
http://purl.obolibrary.org/obo/PBA_10116,lateral nucleus
http://purl.obolibrary.org/obo/HBA_9616,"lateral reticular nucleus, left"
http://purl.obolibrary.org/obo/DMBA_15574,mantle zone of RSCom
http://purl.obolibrary.org/obo/DMBA_17027,ventricular zone of r2Co
http://purl.obolibrary.org/obo/HBA_9211,"trigeminal nuclei, right"
http://purl.obolibrary.org/obo/MBA_491,Medial mammillary nucleus
http://purl.obolibrary.org/obo/DMBA_16613,liminal part of alar p1
http://purl.obolibrary.org/obo/MBA_757,Ventral tegmental nucleus
http://purl.obolibrary.org/obo/DHBA_11541,medioventral part of putamen
http://purl.obolibrary.org/obo/DHBA_266441613,medial corticohypothalamic tract
http://purl.obolibrary.org/obo/PBA_4002,amygdaloid complex
http://purl.obolibrary.org/obo/HBA_9657,"solitary nucleus, left, dorsolateral subnucleus"
http://purl.obolibrary.org/obo/DMBA_16341,pregeniculate nucleus
http://purl.obolibrary.org/obo/DHBA_13088,MZ in caudal hippocampal proper
http://purl.obolibrary.org/obo/DHBA_266441161,opercular subdivision of area 44
http://purl.obolibrary.org/obo/MBA_798,facial nerve
http://purl.obolibrary.org/obo/DHBA_11582,SG in dorsomedial frontal cortex
http://purl.obolibrary.org/obo/DHBA_11918,SZ in ventromedial extrastriate cortex (VP)
http://purl.obolibrary.org/obo/DHBA_13013,layer II of area prostriata
http://purl.obolibrary.org/obo/DMBA_16963,r1 liminal central gray
http://purl.obolibrary.org/obo/MBA_1000,extrapyramidal fiber systems
http://purl.obolibrary.org/obo/DHBA_12635,"lateral reticular nucleus, magnocellular part"
http://purl.obolibrary.org/obo/DMBA_15658,terminal subparaventricular area
http://purl.obolibrary.org/obo/PBA_10039,"parastriate cortex (V2, area 18)"
http://purl.obolibrary.org/obo/DHBA_12112,cerebral gyri and lobules
http://purl.obolibrary.org/obo/HBA_9539,conterminalis
http://purl.obolibrary.org/obo/HBA_4785,"globose nucleus, left"
http://purl.obolibrary.org/obo/DHBA_12704,medial cell column of pons
http://purl.obolibrary.org/obo/HBA_4262,"parasubiculum, right"
http://purl.obolibrary.org/obo/DHBA_10933,layer III of area S1lm
http://purl.obolibrary.org/obo/PBA_12984,dorsolateral prefrontal cortex (areas 9 and 46)
http://purl.obolibrary.org/obo/DHBA_12050,corticotectal fibers
http://purl.obolibrary.org/obo/PBA_128012436,supragranular layer of V1
http://purl.obolibrary.org/obo/DMBA_16270,superficial stratum of PHyB-I
http://purl.obolibrary.org/obo/DMBA_17737,trochlear nerve root
http://purl.obolibrary.org/obo/DHBA_11464,layer II of area 35c
http://purl.obolibrary.org/obo/DMBA_15699,superficial stratum of THyB-I
http://purl.obolibrary.org/obo/DHBA_10206,medial subdivision of area 12/47
http://purl.obolibrary.org/obo/HBA_9704,"lateral vestibular nucleus, right"
http://purl.obolibrary.org/obo/DMBA_17115,mantle zone of r3Lim
http://purl.obolibrary.org/obo/DHBA_10159,cerebral cortex
http://purl.obolibrary.org/obo/DMBA_16113,layer 6 of ERCx
http://purl.obolibrary.org/obo/DHBA_12091,thalamostriate tract
http://purl.obolibrary.org/obo/DHBA_15533,deep (subplate) layer of TT
http://purl.obolibrary.org/obo/MBA_845,"Subiculum, dorsal part, pyramidal layer"
http://purl.obolibrary.org/obo/DMBA_17778,medial longitudinal fascicle (tract)
http://purl.obolibrary.org/obo/DHBA_266441701,"corticobulbar tract, midbrain portion"
http://purl.obolibrary.org/obo/DMBA_17502,ventricular zone of r9BL
http://purl.obolibrary.org/obo/DMBA_15629,intermediate stratum of TPaA
http://purl.obolibrary.org/obo/MBA_212,"Main olfactory bulb, glomerular layer"
http://purl.obolibrary.org/obo/HBA_4568,"intermediate nucleus, right"
http://purl.obolibrary.org/obo/MBA_1049,Flocculus
http://purl.obolibrary.org/obo/HBA_9698,"vestibular nuclei, left"
http://purl.obolibrary.org/obo/DMBA_16806,m2 part of VTA
http://purl.obolibrary.org/obo/HBA_4909,"occipital pole, left, superior aspect"
http://purl.obolibrary.org/obo/DMBA_15933,bed nucleus of the external capsule
http://purl.obolibrary.org/obo/DMBA_16735,medial basal reticular formation of m1
http://purl.obolibrary.org/obo/HBA_4637,"ventromedial hypothalamic nucleus, left"
http://purl.obolibrary.org/obo/DHBA_11670,CP in dorsomedial extrastriate cortex (V2)
http://purl.obolibrary.org/obo/MBA_806,"Supplemental somatosensory area, layer 2/3"
http://purl.obolibrary.org/obo/DMBA_17543,mantle zone of r10Ve
http://purl.obolibrary.org/obo/DHBA_13142,IZ in rostral perirhinal cortex
http://purl.obolibrary.org/obo/DMBA_17496,mantle zone of r9Lim
http://purl.obolibrary.org/obo/DHBA_10365,lateral subdivision of central nucleus
http://purl.obolibrary.org/obo/DMBA_17244,mantle zone of r5Lim
http://purl.obolibrary.org/obo/DHBA_12723,rostral (anterior) extramural migratory stream
http://purl.obolibrary.org/obo/DMBA_15746,"subfornical organ, periventricular part"
http://purl.obolibrary.org/obo/DHBA_12200,caudal central oculomotor nucleus
http://purl.obolibrary.org/obo/MBA_39,"Anterior cingulate area, dorsal part"
http://purl.obolibrary.org/obo/MBA_10,"Superior colliculus, motor related, intermediate gray layer"
http://purl.obolibrary.org/obo/DMBA_114403707,intermediate stratum of m1R
http://purl.obolibrary.org/obo/DHBA_12676,rhombomere D
http://purl.obolibrary.org/obo/DHBA_11236,layer II of area 32mc
http://purl.obolibrary.org/obo/DHBA_12153,inferior occipital gyrus
http://purl.obolibrary.org/obo/HBA_4350,basomedial nucleus
http://purl.obolibrary.org/obo/MBA_352,"Orbital area, layer 5"
http://purl.obolibrary.org/obo/DMBA_111220692,superficial stratum of r3Ve
http://purl.obolibrary.org/obo/DMBA_15787,mantle zone of SeDg
http://purl.obolibrary.org/obo/DHBA_12418,abducens nucleus
http://purl.obolibrary.org/obo/DHBA_10247,caudal division of 22p (area 22pc)
http://purl.obolibrary.org/obo/DHBA_146034884,frontomarginal gyrus
http://purl.obolibrary.org/obo/DHBA_10670,surface structures of hindbrain
http://purl.obolibrary.org/obo/HBA_12947,emboliform nucleus
http://purl.obolibrary.org/obo/DMBA_16154,taenia tecta
http://purl.obolibrary.org/obo/DMBA_15952,layer 3 of LOT
http://purl.obolibrary.org/obo/DHBA_12459,lateral nucleus of trapezoid body
http://purl.obolibrary.org/obo/HBA_4656,"dorsomedial hypothalamic nucleus, right"
http://purl.obolibrary.org/obo/DHBA_12052,retrolenticular portion
http://purl.obolibrary.org/obo/DHBA_10412,lateral nucleus of pulvinar
http://purl.obolibrary.org/obo/DHBA_10288,insular neocortex
http://purl.obolibrary.org/obo/PBA_10010,layer II of medial orbitofrontal cortex
http://purl.obolibrary.org/obo/HBA_9059,"parvocellular part of thered nucleus, right"
http://purl.obolibrary.org/obo/DMBA_16776,intermediate stratum of m2AL
http://purl.obolibrary.org/obo/DHBA_13230,parietal operculum
http://purl.obolibrary.org/obo/MBA_847,"Primary auditory area, layer 5"
http://purl.obolibrary.org/obo/DMBA_17584,periventricular stratum of r10BM
http://purl.obolibrary.org/obo/DMBA_126651834,"ventricles, r2 roof plate"
http://purl.obolibrary.org/obo/DMBA_16209,intermediate stratum of TelH
http://purl.obolibrary.org/obo/DHBA_10453,lateral habenular nucleus
http://purl.obolibrary.org/obo/DMBA_17332,r6 part of basointermediate intermediate zone
http://purl.obolibrary.org/obo/DMBA_15834,pallidum (globus pallidus complex)
http://purl.obolibrary.org/obo/DHBA_146034622,CP in agranular insular cortex
http://purl.obolibrary.org/obo/DHBA_12513,pontine gamma nucleus
http://purl.obolibrary.org/obo/MBA_308,"Posterior parietal association areas, layer 6a"
http://purl.obolibrary.org/obo/DMBA_111220648,mantle zone of r2A
http://purl.obolibrary.org/obo/HBA_4739,"Crus I, left, lateral hemisphere"
http://purl.obolibrary.org/obo/DHBA_12241,precuneiform area
http://purl.obolibrary.org/obo/MBA_440,"Orbital area, lateral part, layer 6a"
http://purl.obolibrary.org/obo/DMBA_17397,superficial stratum of r7BI
http://purl.obolibrary.org/obo/DHBA_11277,stratum radiatum of rostral CA1
http://purl.obolibrary.org/obo/MBA_606826655,"Medial mammillary nucleus, posterior part"
http://purl.obolibrary.org/obo/DHBA_10835,layer III of area 8m
http://purl.obolibrary.org/obo/DMBA_17639,ventricular zone of r11BM
http://purl.obolibrary.org/obo/DMBA_15875,"central amygdalar nucleus, capsular part"
http://purl.obolibrary.org/obo/MBA_393,"Posterolateral visual area, layer 6b"
http://purl.obolibrary.org/obo/DMBA_16559,lateral part of JcP
http://purl.obolibrary.org/obo/MBA_10692,"Flocculus, molecular layer"
http://purl.obolibrary.org/obo/DMBA_124372424,r1 part of vestibular nucleus Y
http://purl.obolibrary.org/obo/DHBA_10335,head of caudate
http://purl.obolibrary.org/obo/DHBA_146034972,nucleus incertus
http://purl.obolibrary.org/obo/MBA_658,lateral lemniscus
http://purl.obolibrary.org/obo/MBA_12,Interfascicular nucleus raphe
http://purl.obolibrary.org/obo/DMBA_126652014,"ventricles, r10 basal plate"
http://purl.obolibrary.org/obo/DMBA_17804,uncinate fascicle
http://purl.obolibrary.org/obo/HBA_9551,epifascicular nucleus
http://purl.obolibrary.org/obo/MBA_10717,"Lobule V, granular layer"
http://purl.obolibrary.org/obo/DHBA_13078,perifornical gray zone
http://purl.obolibrary.org/obo/DMBA_15993,intermediate stratum of LAP
http://purl.obolibrary.org/obo/DMBA_111220788,superficial stratum of r6Ve
http://purl.obolibrary.org/obo/DHBA_10500,lateral part of medial mammillary nucleus
http://purl.obolibrary.org/obo/HBA_4697,cerebellar cortex
http://purl.obolibrary.org/obo/DHBA_11883,inner SZ in dorsomedial frontal cortex
http://purl.obolibrary.org/obo/MBA_699,"Agranular insular area, ventral part, layer 6b"
http://purl.obolibrary.org/obo/DMBA_16272,subthalamic nucleus (migrated)
http://purl.obolibrary.org/obo/MBA_560581559,Xiphoid thalamic nucleus
http://purl.obolibrary.org/obo/MBA_935,"Anterior cingulate area, dorsal part, layer 1"
http://purl.obolibrary.org/obo/DHBA_10541,SZ in periallocortex
http://purl.obolibrary.org/obo/DHBA_13293,outer VZ in primary somatosensory cortex
http://purl.obolibrary.org/obo/HBA_4462,"medioventral nucleus of the thalamus, right"
http://purl.obolibrary.org/obo/DHBA_10494,"lateral hypothalamic area, tuberal part"
http://purl.obolibrary.org/obo/DHBA_12013,VZ in caudal cingulate neocortex
http://purl.obolibrary.org/obo/DHBA_11609,MZ in posteror frontal cortex (motor cortex)
http://purl.obolibrary.org/obo/DHBA_146034710,dorsal part of AAA
http://purl.obolibrary.org/obo/DHBA_11449,layer III of laterocaudal entorhinal cortex
http://purl.obolibrary.org/obo/HBA_4210,"inferior occipital gyrus, right, superior bank of gyrus"
http://purl.obolibrary.org/obo/HBA_9362,fronto-orbital sulcus
http://purl.obolibrary.org/obo/PBA_10106,basal nucleus (basolateral nucleus)
http://purl.obolibrary.org/obo/HBA_4163,"fusiform gyrus, right, lateral bank of gyrus"
http://purl.obolibrary.org/obo/MBA_90,"Nucleus of the lateral lemniscus, horizontal part"
http://purl.obolibrary.org/obo/MBA_481,Islands of Calleja
http://purl.obolibrary.org/obo/DHBA_13326,marginal layer of SuS
http://purl.obolibrary.org/obo/DMBA_16639,p1 part of the substantia nigra reticulata
http://purl.obolibrary.org/obo/DHBA_267499179,area V7 of peristriate cortex 
http://purl.obolibrary.org/obo/MBA_730,pineal stalk
http://purl.obolibrary.org/obo/DHBA_11959,outer SZ in inferolateral temporal cortex
http://purl.obolibrary.org/obo/DMBA_16367,p3 portion of paranigral nucleus
http://purl.obolibrary.org/obo/DMBA_112892311,intermediate stratum of isADL
http://purl.obolibrary.org/obo/HBA_272788863,"pontine gamma nucleus, left"
http://purl.obolibrary.org/obo/DHBA_146035088,white matter of spinal cord
http://purl.obolibrary.org/obo/DHBA_15499,SG in ventrolateral temporal cortex
http://purl.obolibrary.org/obo/HBA_4710,VIIIB
http://purl.obolibrary.org/obo/DHBA_11724,inner CP in caudal cingulate cortex
http://purl.obolibrary.org/obo/DMBA_16989,r1 part of mediodorsal tegmental nucleus
http://purl.obolibrary.org/obo/DHBA_11070,layer II of area 22i
http://purl.obolibrary.org/obo/HBA_265505262,pontine bundle
http://purl.obolibrary.org/obo/DHBA_12625,gigantocellular reticular nuclei
http://purl.obolibrary.org/obo/PBA_128012428,cortical plate of V1
http://purl.obolibrary.org/obo/DHBA_10607,hypothalamic sulcus
http://purl.obolibrary.org/obo/HBA_9512,myelencephalon
http://purl.obolibrary.org/obo/DHBA_11305,stratum pyramidale of caudal CA3
http://purl.obolibrary.org/obo/DMBA_16338,intermediate stratum of p3ZL
http://purl.obolibrary.org/obo/DMBA_16914,"ventral tegmental area, isthmic part"
http://purl.obolibrary.org/obo/DHBA_11537,rostral putamen
http://purl.obolibrary.org/obo/DMBA_16260,ventricular zone of PHyB-I
http://purl.obolibrary.org/obo/DHBA_11033,layer I of area 20r
http://purl.obolibrary.org/obo/DHBA_12054,optic radiation (geniculocalcarine tract)
http://purl.obolibrary.org/obo/MBA_253,spinohypothalamic pathway
http://purl.obolibrary.org/obo/DHBA_10648,midbrain (mesencephalon)
http://purl.obolibrary.org/obo/DHBA_12975,SG in entorhinal cortex
http://purl.obolibrary.org/obo/PBA_128011372,marginal zone of dorsolateral prefrontal cortex
http://purl.obolibrary.org/obo/DHBA_12408,dorsolateral nucleus
