o,s,olabel,slabel,user_olabel,user_slabel
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_111220900,http://purl.obolibrary.org/obo/DMBA_17552
UBERON:0002616,UBERON:0001945,regional part of brain,superior colliculus,http://purl.obolibrary.org/obo/DMBA_16668,http://purl.obolibrary.org/obo/DMBA_16678
UBERON:0005373,UBERON:0002616,spinal cord dorsal column,regional part of brain,http://purl.obolibrary.org/obo/MBA_514,http://purl.obolibrary.org/obo/MBA_388
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_514,http://purl.obolibrary.org/obo/MBA_388
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15590,http://purl.obolibrary.org/obo/DMBA_15591
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16325,http://purl.obolibrary.org/obo/DMBA_16328
UBERON:0002616,UBERON:0005379,regional part of brain,olfactory bulb internal plexiform layer,http://purl.obolibrary.org/obo/DMBA_15908,http://purl.obolibrary.org/obo/DMBA_15910
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17045,http://purl.obolibrary.org/obo/DMBA_17047
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_957,http://purl.obolibrary.org/obo/MBA_10734
UBERON:0004078,UBERON:0002616,cerebellum vermis lobule IX,regional part of brain,http://purl.obolibrary.org/obo/MBA_957,http://purl.obolibrary.org/obo/MBA_10734
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_480149286,http://purl.obolibrary.org/obo/MBA_480149290
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17674,http://purl.obolibrary.org/obo/DMBA_17675
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_111220884,http://purl.obolibrary.org/obo/DMBA_17499
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17277,http://purl.obolibrary.org/obo/DMBA_17286
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15686,http://purl.obolibrary.org/obo/DMBA_15687
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17518,http://purl.obolibrary.org/obo/DMBA_17519
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17601,http://purl.obolibrary.org/obo/DMBA_111220922
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16191,http://purl.obolibrary.org/obo/DMBA_16193
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16857,http://purl.obolibrary.org/obo/DMBA_16858
UBERON:0002616,UBERON:0002438,regional part of brain,ventral tegmental nucleus,http://purl.obolibrary.org/obo/DMBA_17004,http://purl.obolibrary.org/obo/DMBA_17007
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_771,http://purl.obolibrary.org/obo/MBA_987
UBERON:0000988,UBERON:0002616,pons,regional part of brain,http://purl.obolibrary.org/obo/MBA_771,http://purl.obolibrary.org/obo/MBA_987
UBERON:0004069,UBERON:0002616,accessory olfactory bulb,regional part of brain,http://purl.obolibrary.org/obo/MBA_151,http://purl.obolibrary.org/obo/MBA_196
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_151,http://purl.obolibrary.org/obo/MBA_196
UBERON:0002616,UBERON:0002289,regional part of brain,midbrain cerebral aqueduct,http://purl.obolibrary.org/obo/MBA_73,http://purl.obolibrary.org/obo/MBA_140
UBERON:0005281,UBERON:0002289,ventricular system of central nervous system,midbrain cerebral aqueduct,http://purl.obolibrary.org/obo/MBA_73,http://purl.obolibrary.org/obo/MBA_140
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17654,http://purl.obolibrary.org/obo/DMBA_17656
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16636,http://purl.obolibrary.org/obo/DMBA_16637
UBERON:0002616,UBERON:0001393,regional part of brain,auditory cortex,http://purl.obolibrary.org/obo/MBA_315,http://purl.obolibrary.org/obo/MBA_247
UBERON:0001950,UBERON:0001393,neocortex,auditory cortex,http://purl.obolibrary.org/obo/MBA_315,http://purl.obolibrary.org/obo/MBA_247
UBERON:0022230,UBERON:0002616,retrohippocampal region,regional part of brain,http://purl.obolibrary.org/obo/MBA_822,http://purl.obolibrary.org/obo/MBA_843
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_822,http://purl.obolibrary.org/obo/MBA_843
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_184,http://purl.obolibrary.org/obo/MBA_667
UBERON:0002795,UBERON:0002616,frontal pole,regional part of brain,http://purl.obolibrary.org/obo/MBA_184,http://purl.obolibrary.org/obo/MBA_667
UBERON:0002129,UBERON:0002616,cerebellar cortex,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16939,http://purl.obolibrary.org/obo/DMBA_16946
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16939,http://purl.obolibrary.org/obo/DMBA_16946
UBERON:0002616,UBERON:0002700,regional part of brain,subcuneiform nucleus,http://purl.obolibrary.org/obo/DMBA_16786,http://purl.obolibrary.org/obo/DMBA_16787
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17418,http://purl.obolibrary.org/obo/DMBA_17424
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_111220766,http://purl.obolibrary.org/obo/DMBA_17248
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17735,http://purl.obolibrary.org/obo/DMBA_17767
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_44,http://purl.obolibrary.org/obo/MBA_1054
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_326,http://purl.obolibrary.org/obo/MBA_812
UBERON:0002150,UBERON:0002616,superior cerebellar peduncle,regional part of brain,http://purl.obolibrary.org/obo/MBA_326,http://purl.obolibrary.org/obo/MBA_812
UBERON:0002616,UBERON:0002682,regional part of brain,abducens nucleus,http://purl.obolibrary.org/obo/DMBA_17278,http://purl.obolibrary.org/obo/DMBA_17279
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17226,http://purl.obolibrary.org/obo/DMBA_111220746
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17101,http://purl.obolibrary.org/obo/DMBA_17102
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16373,http://purl.obolibrary.org/obo/DMBA_16374
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15905,http://purl.obolibrary.org/obo/DMBA_15907
UBERON:0002776,UBERON:0002945,ventral nuclear group,ventral posteromedial nucleus of thalamus,http://purl.obolibrary.org/obo/DMBA_16423,http://purl.obolibrary.org/obo/DMBA_16429
UBERON:0002616,UBERON:0002945,regional part of brain,ventral posteromedial nucleus of thalamus,http://purl.obolibrary.org/obo/DMBA_16423,http://purl.obolibrary.org/obo/DMBA_16429
UBERON:0002616,UBERON:0015244,regional part of brain,accessory olfactory bulb granule cell layer,http://purl.obolibrary.org/obo/DMBA_15960,http://purl.obolibrary.org/obo/DMBA_15961
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_480149258,http://purl.obolibrary.org/obo/MBA_480149282
UBERON:0004720,UBERON:0004082,cerebellar vermis,cerebellum vermis lobule VIII,http://purl.obolibrary.org/obo/MBA_645,http://purl.obolibrary.org/obo/MBA_951
UBERON:0002616,UBERON:0004082,regional part of brain,cerebellum vermis lobule VIII,http://purl.obolibrary.org/obo/MBA_645,http://purl.obolibrary.org/obo/MBA_951
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15712,http://purl.obolibrary.org/obo/DMBA_15713
UBERON:0002129,UBERON:0005349,cerebellar cortex,paramedian lobule,http://purl.obolibrary.org/obo/DMBA_16939,http://purl.obolibrary.org/obo/DMBA_16943
UBERON:0002616,UBERON:0005349,regional part of brain,paramedian lobule,http://purl.obolibrary.org/obo/DMBA_16939,http://purl.obolibrary.org/obo/DMBA_16943
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16055,http://purl.obolibrary.org/obo/DMBA_16057
UBERON:0004683,UBERON:0002616,parasubiculum,regional part of brain,http://purl.obolibrary.org/obo/MBA_843,http://purl.obolibrary.org/obo/MBA_10695
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_843,http://purl.obolibrary.org/obo/MBA_10695
UBERON:0001894,UBERON:0002616,diencephalon,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16308,http://purl.obolibrary.org/obo/DMBA_16509
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16308,http://purl.obolibrary.org/obo/DMBA_16509
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15577,http://purl.obolibrary.org/obo/DMBA_15578
UBERON:0001928,UBERON:0002616,preoptic area,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15577,http://purl.obolibrary.org/obo/DMBA_15578
UBERON:0003882,UBERON:0014549,CA2 field of hippocampus,pyramidal layer of CA2,http://purl.obolibrary.org/obo/MBA_423,http://purl.obolibrary.org/obo/MBA_446
UBERON:0002616,UBERON:0014549,regional part of brain,pyramidal layer of CA2,http://purl.obolibrary.org/obo/MBA_423,http://purl.obolibrary.org/obo/MBA_446
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17710,http://purl.obolibrary.org/obo/DMBA_17711
UBERON:0002616,UBERON:0002140,regional part of brain,parabigeminal nucleus,http://purl.obolibrary.org/obo/DMBA_16861,http://purl.obolibrary.org/obo/DMBA_16862
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16981,http://purl.obolibrary.org/obo/DMBA_16983
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_985,http://purl.obolibrary.org/obo/MBA_648
UBERON:0001384,UBERON:0002616,primary motor cortex,regional part of brain,http://purl.obolibrary.org/obo/MBA_985,http://purl.obolibrary.org/obo/MBA_648
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16703,http://purl.obolibrary.org/obo/DMBA_16704
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16523,http://purl.obolibrary.org/obo/DMBA_16528
UBERON:0002616,UBERON:0002696,regional part of brain,cuneiform nucleus,http://purl.obolibrary.org/obo/DMBA_16776,http://purl.obolibrary.org/obo/DMBA_16777
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17735,http://purl.obolibrary.org/obo/DMBA_17781
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16368,http://purl.obolibrary.org/obo/DMBA_16370
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_912,http://purl.obolibrary.org/obo/MBA_10705
UBERON:0004074,UBERON:0002616,cerebellum vermis lobule I,regional part of brain,http://purl.obolibrary.org/obo/MBA_912,http://purl.obolibrary.org/obo/MBA_10705
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15886,http://purl.obolibrary.org/obo/DMBA_15887
UBERON:0001885,UBERON:0004679,dentate gyrus of hippocampal formation,dentate gyrus molecular layer,http://purl.obolibrary.org/obo/MBA_726,http://purl.obolibrary.org/obo/MBA_10703
UBERON:0002616,UBERON:0004679,regional part of brain,dentate gyrus molecular layer,http://purl.obolibrary.org/obo/MBA_726,http://purl.obolibrary.org/obo/MBA_10703
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17384,http://purl.obolibrary.org/obo/DMBA_17385
UBERON:0000411,UBERON:0002616,visual cortex,regional part of brain,http://purl.obolibrary.org/obo/MBA_669,http://purl.obolibrary.org/obo/MBA_385
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_669,http://purl.obolibrary.org/obo/MBA_385
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_126651942,http://purl.obolibrary.org/obo/DMBA_126651946
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16364,http://purl.obolibrary.org/obo/DMBA_16366
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16809,http://purl.obolibrary.org/obo/DMBA_16810
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17042,http://purl.obolibrary.org/obo/DMBA_17044
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_480149314,http://purl.obolibrary.org/obo/MBA_480149322
UBERON:0002616,UBERON:0002138,regional part of brain,habenulo-interpeduncular tract,http://purl.obolibrary.org/obo/MBA_1083,http://purl.obolibrary.org/obo/MBA_595
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17494,http://purl.obolibrary.org/obo/DMBA_17496
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17198,http://purl.obolibrary.org/obo/DMBA_17199
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15590,http://purl.obolibrary.org/obo/DMBA_15592
UBERON:0004083,UBERON:0002616,cerebellum vermis lobule X,regional part of brain,http://purl.obolibrary.org/obo/MBA_968,http://purl.obolibrary.org/obo/MBA_10735
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_968,http://purl.obolibrary.org/obo/MBA_10735
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17286,http://purl.obolibrary.org/obo/DMBA_17287
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_128,http://purl.obolibrary.org/obo/MBA_539
UBERON:0007415,UBERON:0002616,nucleus of midbrain reticular formation,regional part of brain,http://purl.obolibrary.org/obo/MBA_128,http://purl.obolibrary.org/obo/MBA_539
UBERON:0000411,UBERON:0002616,visual cortex,regional part of brain,http://purl.obolibrary.org/obo/MBA_669,http://purl.obolibrary.org/obo/MBA_561
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_669,http://purl.obolibrary.org/obo/MBA_561
UBERON:0002616,UBERON:0001942,regional part of brain,medial habenular nucleus,http://purl.obolibrary.org/obo/DMBA_16387,http://purl.obolibrary.org/obo/DMBA_16388
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_1037,http://purl.obolibrary.org/obo/MBA_10696
UBERON:0035971,UBERON:0002616,postsubiculum,regional part of brain,http://purl.obolibrary.org/obo/MBA_1037,http://purl.obolibrary.org/obo/MBA_10696
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16856,http://purl.obolibrary.org/obo/DMBA_16859
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16631,http://purl.obolibrary.org/obo/DMBA_16634
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_895,http://purl.obolibrary.org/obo/MBA_988
UBERON:0018262,UBERON:0002616,dorsal zone of medial entorhinal cortex,regional part of brain,http://purl.obolibrary.org/obo/MBA_926,http://purl.obolibrary.org/obo/MBA_664
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_926,http://purl.obolibrary.org/obo/MBA_664
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_370,http://purl.obolibrary.org/obo/MBA_773
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16967,http://purl.obolibrary.org/obo/DMBA_16984
