?supname	?sup	?subname	?sub	?inferred
"substantia nigra pars compacta"	<http://purl.obolibrary.org/obo/UBERON_0001965>	"Substantia nigra, compact part"	<http://purl.obolibrary.org/obo/MBA_374>	"true"
"substantia nigra pars lateralis"	<http://purl.obolibrary.org/obo/UBERON_0002995>	"substantia nigra, lateral part"	<http://purl.obolibrary.org/obo/DHBA_12257>	"true"
"substantia nigra pars lateralis"	<http://purl.obolibrary.org/obo/UBERON_0002995>	"Substantia nigra, lateral part"	<http://purl.obolibrary.org/obo/MBA_615>	"true"
"substantia nigra pars reticulata"	<http://purl.obolibrary.org/obo/UBERON_0001966>	"substantia nigra, reticular part"	<http://purl.obolibrary.org/obo/DHBA_12259>	"true"
"substantia nigra pars reticulata"	<http://purl.obolibrary.org/obo/UBERON_0001966>	"substantia nigra, pars reticulata, left"	<http://purl.obolibrary.org/obo/HBA_9075>	"true"
"substantia nigra pars reticulata"	<http://purl.obolibrary.org/obo/UBERON_0001966>	"Substantia nigra, reticular part"	<http://purl.obolibrary.org/obo/MBA_381>	"true"
"subthalamic fasciculus"	<http://purl.obolibrary.org/obo/UBERON_0022256>	"subthalamic fasciculus"	<http://purl.obolibrary.org/obo/DHBA_12089>	"true"
"subthalamic fasciculus"	<http://purl.obolibrary.org/obo/UBERON_0022256>	"subthalamic fasciculus"	<http://purl.obolibrary.org/obo/HBA_265505350>	"true"
"subthalamic fasciculus"	<http://purl.obolibrary.org/obo/UBERON_0022256>	"subthalamic fascicle"	<http://purl.obolibrary.org/obo/MBA_317>	"true"
"subthalamic nucleus"	<http://purl.obolibrary.org/obo/UBERON_0001906>	"subthalamic nucleus"	<http://purl.obolibrary.org/obo/DHBA_10466>	"true"
"subthalamic nucleus"	<http://purl.obolibrary.org/obo/UBERON_0001906>	"subthalamic nucleus, left"	<http://purl.obolibrary.org/obo/HBA_4518>	"true"
"subthalamic nucleus"	<http://purl.obolibrary.org/obo/UBERON_0001906>	"Subthalamic nucleus"	<http://purl.obolibrary.org/obo/MBA_470>	"true"
"sulcus limitans of fourth ventricle"	<http://purl.obolibrary.org/obo/UBERON_0009573>	"sulcus limitans"	<http://purl.obolibrary.org/obo/DHBA_12823>	"true"
"sulcus of brain"	<http://purl.obolibrary.org/obo/UBERON_0013118>	"cerebral sulci"	<http://purl.obolibrary.org/obo/DHBA_10610>	"true"
"sulcus of brain"	<http://purl.obolibrary.org/obo/UBERON_0013118>	"sulci & spaces"	<http://purl.obolibrary.org/obo/HBA_9352>	"true"
"sulcus of limbic lobe"	<http://purl.obolibrary.org/obo/UBERON_0034674>	"limbic lobe sulci"	<http://purl.obolibrary.org/obo/HBA_9393>	"true"
"sulcus of parietal lobe"	<http://purl.obolibrary.org/obo/UBERON_0035927>	"parietal lobe sulci"	<http://purl.obolibrary.org/obo/HBA_9370>	"true"
"superficial layer of superior colliculus"	<http://purl.obolibrary.org/obo/UBERON_0006791>	"superficial layer of superior colliculus"	<http://purl.obolibrary.org/obo/DHBA_12293>	"true"
"superficial white layer of superior colliculus"	<http://purl.obolibrary.org/obo/UBERON_0006779>	"superficial white layer of superior colliculus"	<http://purl.obolibrary.org/obo/DHBA_12296>	"true"
"superficial white layer of superior colliculus"	<http://purl.obolibrary.org/obo/UBERON_0006779>	"superficial white layer of the superior colliculus, left"	<http://purl.obolibrary.org/obo/HBA_9122>	"true"
"superficial white layer of superior colliculus"	<http://purl.obolibrary.org/obo/UBERON_0006779>	"Superior colliculus, optic layer"	<http://purl.obolibrary.org/obo/MBA_851>	"true"
"superior cerebellar peduncle"	<http://purl.obolibrary.org/obo/UBERON_0002150>	"superior cerebellar peduncle (brachium conjunctivum)"	<http://purl.obolibrary.org/obo/DHBA_12354>	"true"
"superior cerebellar peduncle"	<http://purl.obolibrary.org/obo/UBERON_0002150>	"superior cerebellar peduncle"	<http://purl.obolibrary.org/obo/DMBA_17793>	"true"
"superior cerebellar peduncle"	<http://purl.obolibrary.org/obo/UBERON_0002150>	"superior cerebellar peduncle, Right"	<http://purl.obolibrary.org/obo/HBA_9297>	"true"
"superior cerebellar peduncle"	<http://purl.obolibrary.org/obo/UBERON_0002150>	"superior cerebelar peduncles"	<http://purl.obolibrary.org/obo/MBA_326>	"true"
"superior colliculus"	<http://purl.obolibrary.org/obo/UBERON_0001945>	"superior colliculus"	<http://purl.obolibrary.org/obo/DHBA_12292>	"true"
"superior colliculus"	<http://purl.obolibrary.org/obo/UBERON_0001945>	"colliculus superior"	<http://purl.obolibrary.org/obo/DMBA_16678>	"true"
"superior colliculus"	<http://purl.obolibrary.org/obo/UBERON_0001945>	"superior colliculus"	<http://purl.obolibrary.org/obo/HBA_9114>	"true"
"superior colliculus superficial gray layer"	<http://purl.obolibrary.org/obo/UBERON_0006120>	"superficial gray layer of superior colliculus"	<http://purl.obolibrary.org/obo/DHBA_12295>	"true"
"superior colliculus superficial gray layer"	<http://purl.obolibrary.org/obo/UBERON_0006120>	"superficial gray layer of the superior colliculus, left"	<http://purl.obolibrary.org/obo/HBA_9121>	"true"
"superior colliculus superficial gray layer"	<http://purl.obolibrary.org/obo/UBERON_0006120>	"Superior colliculus, superficial gray layer"	<http://purl.obolibrary.org/obo/MBA_842>	"true"
"superior corona radiata"	<http://purl.obolibrary.org/obo/UBERON_0022426>	"superior portion of corona radiata"	<http://purl.obolibrary.org/obo/DHBA_15542>	"true"
"superior frontal gyrus"	<http://purl.obolibrary.org/obo/UBERON_0002661>	"superior frontal gyrus"	<http://purl.obolibrary.org/obo/DHBA_12115>	"true"
"superior frontal gyrus"	<http://purl.obolibrary.org/obo/UBERON_0002661>	"superior frontal gyrus"	<http://purl.obolibrary.org/obo/HBA_4021>	"true"
"superior frontal sulcus"	<http://purl.obolibrary.org/obo/UBERON_0002562>	"superior frontal sulcus"	<http://purl.obolibrary.org/obo/DHBA_10639>	"true"
"superior frontal sulcus"	<http://purl.obolibrary.org/obo/UBERON_0002562>	"superior frontal sulcus"	<http://purl.obolibrary.org/obo/HBA_9356>	"true"
"superior longitudinal fasciculus"	<http://purl.obolibrary.org/obo/UBERON_0022246>	"superior longitudinal fasciculus"	<http://purl.obolibrary.org/obo/DHBA_10592>	"true"
"superior longitudinal fasciculus"	<http://purl.obolibrary.org/obo/UBERON_0022246>	"superior longitudinal fasciculus"	<http://purl.obolibrary.org/obo/HBA_9281>	"true"
"superior occipital gyrus"	<http://purl.obolibrary.org/obo/UBERON_0002948>	"superior occipital gyrus"	<http://purl.obolibrary.org/obo/DHBA_12154>	"true"
"superior occipital gyrus"	<http://purl.obolibrary.org/obo/UBERON_0002948>	"superior occipital gyrus"	<http://purl.obolibrary.org/obo/HBA_4212>	"true"
"superior olivary complex"	<http://purl.obolibrary.org/obo/UBERON_0002128>	"superior olivary complex"	<http://purl.obolibrary.org/obo/DHBA_12462>	"true"
"superior olivary complex"	<http://purl.obolibrary.org/obo/UBERON_0002128>	"superior olivary complex"	<http://purl.obolibrary.org/obo/HBA_9177>	"true"
"superior olivary complex"	<http://purl.obolibrary.org/obo/UBERON_0002128>	"Superior olivary complex"	<http://purl.obolibrary.org/obo/MBA_398>	"true"
"superior parietal cortex"	<http://purl.obolibrary.org/obo/UBERON_0006094>	"superior parietal lobule"	<http://purl.obolibrary.org/obo/HBA_4096>	"true"
"superior postcentral sulcus"	<http://purl.obolibrary.org/obo/UBERON_0002907>	"posterodorsal (superior) parietal cortex"	<http://purl.obolibrary.org/obo/DHBA_10215>	"true"
"superior precentral sulcus"	<http://purl.obolibrary.org/obo/UBERON_0002566>	"superficial presubicular path"	<http://purl.obolibrary.org/obo/HBA_265505362>	"true"
"superior rostral gyrus"	<http://purl.obolibrary.org/obo/UBERON_0019279>	"superior rostral gyrus"	<http://purl.obolibrary.org/obo/DHBA_12129>	"true"
"superior rostral gyrus"	<http://purl.obolibrary.org/obo/UBERON_0019279>	"superior rostral gyrus"	<http://purl.obolibrary.org/obo/HBA_4897>	"true"
"superior rostral sulcus"	<http://purl.obolibrary.org/obo/UBERON_0002607>	"superior rostral sulcus"	<http://purl.obolibrary.org/obo/DHBA_146034840>	"true"
"superior rostral sulcus"	<http://purl.obolibrary.org/obo/UBERON_0002607>	"superior rostral sulcus"	<http://purl.obolibrary.org/obo/HBA_9366>	"true"
"superior salivatory nucleus"	<http://purl.obolibrary.org/obo/UBERON_0002149>	"superior salivatory nucleus"	<http://purl.obolibrary.org/obo/DHBA_12435>	"true"
"superior salivatory nucleus"	<http://purl.obolibrary.org/obo/UBERON_0002149>	"superior salivatory nucleus"	<http://purl.obolibrary.org/obo/HBA_9194>	"true"
"superior salivatory nucleus"	<http://purl.obolibrary.org/obo/UBERON_0002149>	"Superior salivatory nucleus"	<http://purl.obolibrary.org/obo/MBA_462>	"true"
"superior temporal gyrus"	<http://purl.obolibrary.org/obo/UBERON_0002769>	"superior temporal gyrus"	<http://purl.obolibrary.org/obo/DHBA_12140>	"true"
"superior temporal gyrus"	<http://purl.obolibrary.org/obo/UBERON_0002769>	"superior temporal gyrus"	<http://purl.obolibrary.org/obo/HBA_4133>	"true"
"superior temporal sulcus"	<http://purl.obolibrary.org/obo/UBERON_0002734>	"superior temporal sulcus"	<http://purl.obolibrary.org/obo/DHBA_10629>	"true"
"superior temporal sulcus"	<http://purl.obolibrary.org/obo/UBERON_0002734>	"superior temporal sulcus"	<http://purl.obolibrary.org/obo/HBA_9378>	"true"
"superior vestibular nucleus"	<http://purl.obolibrary.org/obo/UBERON_0007227>	"superior vestibular nucleus"	<http://purl.obolibrary.org/obo/DHBA_12452>	"true"
"superior vestibular nucleus"	<http://purl.obolibrary.org/obo/UBERON_0007227>	"superior vestibular nucleus, left"	<http://purl.obolibrary.org/obo/HBA_9701>	"true"
"superior vestibular nucleus"	<http://purl.obolibrary.org/obo/UBERON_0007227>	"Superior vestibular nucleus"	<http://purl.obolibrary.org/obo/MBA_217>	"true"
"suprachiasmatic nucleus"	<http://purl.obolibrary.org/obo/UBERON_0002034>	"suprachiasmatic nucleus"	<http://purl.obolibrary.org/obo/DHBA_10480>	"true"
"suprachiasmatic nucleus"	<http://purl.obolibrary.org/obo/UBERON_0002034>	"suprachiasmatic nucleus"	<http://purl.obolibrary.org/obo/DMBA_15660>	"true"
"suprachiasmatic nucleus"	<http://purl.obolibrary.org/obo/UBERON_0002034>	"suprachiasmatic nucleus"	<http://purl.obolibrary.org/obo/HBA_12908>	"true"
"suprachiasmatic nucleus"	<http://purl.obolibrary.org/obo/UBERON_0002034>	"Suprachiasmatic nucleus"	<http://purl.obolibrary.org/obo/MBA_286>	"true"
"suprachiasmatic nucleus dorsomedial part"	<http://purl.obolibrary.org/obo/UBERON_0027768>	"suprachiasmatic nucleus, left, dorsomedial part"	<http://purl.obolibrary.org/obo/HBA_4591>	"true"
"suprachiasmatic nucleus ventrolateral part"	<http://purl.obolibrary.org/obo/UBERON_0027771>	"suprachiasmatic nucleus, left, ventrolateral part"	<http://purl.obolibrary.org/obo/HBA_4592>	"true"
"suprageniculate nucleus of thalamus"	<http://purl.obolibrary.org/obo/UBERON_0003033>	"suprageniculate nucleus of thalamus"	<http://purl.obolibrary.org/obo/DHBA_13044>	"true"
"suprageniculate nucleus of thalamus"	<http://purl.obolibrary.org/obo/UBERON_0003033>	"suprageniculate nucleus"	<http://purl.obolibrary.org/obo/DMBA_16452>	"true"
"suprageniculate nucleus of thalamus"	<http://purl.obolibrary.org/obo/UBERON_0003033>	"suprageniculate nucleus of the thalamus, left"	<http://purl.obolibrary.org/obo/HBA_4430>	"true"
"suprageniculate nucleus of thalamus"	<http://purl.obolibrary.org/obo/UBERON_0003033>	"Suprageniculate nucleus"	<http://purl.obolibrary.org/obo/MBA_325>	"true"
"supragenual nucleus of pontine tegmentum"	<http://purl.obolibrary.org/obo/UBERON_0022424>	"supragenual nucleus"	<http://purl.obolibrary.org/obo/DHBA_12662>	"true"
"supragenual nucleus of pontine tegmentum"	<http://purl.obolibrary.org/obo/UBERON_0022424>	"supragenual nucleus"	<http://purl.obolibrary.org/obo/DMBA_17190>	"true"
"supramammillary commissure"	<http://purl.obolibrary.org/obo/UBERON_0002991>	"supramammillary decussation"	<http://purl.obolibrary.org/obo/MBA_341>	"true"
"supramammillary nucleus"	<http://purl.obolibrary.org/obo/UBERON_0001940>	"supramammillary nucleus"	<http://purl.obolibrary.org/obo/DHBA_10497>	"true"
"supramammillary nucleus"	<http://purl.obolibrary.org/obo/UBERON_0001940>	"supramammillary nucleus"	<http://purl.obolibrary.org/obo/HBA_12911>	"true"
"supramammillary nucleus"	<http://purl.obolibrary.org/obo/UBERON_0001940>	"Supramammillary nucleus"	<http://purl.obolibrary.org/obo/MBA_525>	"true"
"supramarginal gyrus"	<http://purl.obolibrary.org/obo/UBERON_0002688>	"supramarginal gyrus"	<http://purl.obolibrary.org/obo/DHBA_12135>	"true"
"supramarginal gyrus"	<http://purl.obolibrary.org/obo/UBERON_0002688>	"supramarginal gyrus"	<http://purl.obolibrary.org/obo/HBA_4104>	"true"
"supraoptic crest"	<http://purl.obolibrary.org/obo/UBERON_0002689>	"organum vasculosum laminae terminalis"	<http://purl.obolibrary.org/obo/DHBA_12106>	"true"
"supraoptic crest"	<http://purl.obolibrary.org/obo/UBERON_0002689>	"vascular organ of the lamina terminalis"	<http://purl.obolibrary.org/obo/DMBA_15582>	"true"
"supraoptic crest"	<http://purl.obolibrary.org/obo/UBERON_0002689>	"Vascular organ of the lamina terminalis"	<http://purl.obolibrary.org/obo/MBA_763>	"true"
"supraoptic nucleus"	<http://purl.obolibrary.org/obo/UBERON_0001929>	"supraoptic nucleus"	<http://purl.obolibrary.org/obo/DHBA_10481>	"true"
"supraoptic nucleus"	<http://purl.obolibrary.org/obo/UBERON_0001929>	"supraoptic nucleus"	<http://purl.obolibrary.org/obo/DMBA_15633>	"true"
"supraoptic nucleus"	<http://purl.obolibrary.org/obo/UBERON_0001929>	"supraoptic nucleus"	<http://purl.obolibrary.org/obo/HBA_12907>	"true"
"supraoptic nucleus"	<http://purl.obolibrary.org/obo/UBERON_0001929>	"Supraoptic nucleus"	<http://purl.obolibrary.org/obo/MBA_390>	"true"
"supraspinal nucleus"	<http://purl.obolibrary.org/obo/UBERON_0002882>	"spinal accessory (supraspinal) nucleus"	<http://purl.obolibrary.org/obo/DHBA_12661>	"true"
"supraspinal nucleus"	<http://purl.obolibrary.org/obo/UBERON_0002882>	"supraspinal nucleus"	<http://purl.obolibrary.org/obo/HBA_9694>	"true"
"taenia tectum of brain"	<http://purl.obolibrary.org/obo/UBERON_0015800>	"taenia tectum"	<http://purl.obolibrary.org/obo/DHBA_10305>	"true"
"taenia tectum of brain"	<http://purl.obolibrary.org/obo/UBERON_0015800>	"taenia tecta"	<http://purl.obolibrary.org/obo/DMBA_16154>	"true"
"taenia tectum of brain"	<http://purl.obolibrary.org/obo/UBERON_0015800>	"Taenia tecta"	<http://purl.obolibrary.org/obo/MBA_589>	"true"
"tail of caudate nucleus"	<http://purl.obolibrary.org/obo/UBERON_0002628>	"tail of caudate"	<http://purl.obolibrary.org/obo/DHBA_10337>	"true"
"tail of caudate nucleus"	<http://purl.obolibrary.org/obo/UBERON_0002628>	"tail of the caudate nucleus"	<http://purl.obolibrary.org/obo/HBA_12901>	"true"
"tapetum of corpus callosum"	<http://purl.obolibrary.org/obo/UBERON_0000373>	"tapetum of corpus callosum"	<http://purl.obolibrary.org/obo/DHBA_12027>	"true"
"tapetum of corpus callosum"	<http://purl.obolibrary.org/obo/UBERON_0000373>	"tapetum of corpus callosum"	<http://purl.obolibrary.org/obo/HBA_265504966>	"true"
"tectobulbar tract"	<http://purl.obolibrary.org/obo/UBERON_0002164>	"tectobulbar tract"	<http://purl.obolibrary.org/obo/DHBA_12791>	"true"
"tectopontine tract"	<http://purl.obolibrary.org/obo/UBERON_0002930>	"tectopontine tract"	<http://purl.obolibrary.org/obo/DHBA_12364>	"true"
"tectospinal tract"	<http://purl.obolibrary.org/obo/UBERON_0002949>	"tectospinal tract"	<http://purl.obolibrary.org/obo/DHBA_12794>	"true"
"tectospinal tract"	<http://purl.obolibrary.org/obo/UBERON_0002949>	"tectospinal tract"	<http://purl.obolibrary.org/obo/DMBA_17802>	"true"
"tectospinal tract"	<http://purl.obolibrary.org/obo/UBERON_0002949>	"tectospinal tract"	<http://purl.obolibrary.org/obo/HBA_265505662>	"true"
"tectospinal tract"	<http://purl.obolibrary.org/obo/UBERON_0002949>	"tectospinal pathway"	<http://purl.obolibrary.org/obo/MBA_877>	"true"
